date,logging,oil_gas_extraction,mining_ex_oil_gas,support_mining,utilities,construction,wood_products,nonmetallic_minerals,primary_metals,fabricated_metals,machinery,computer_electronic,electrical_equipment,motor_vehicles,furniture,misc_durable_mfg,food_misc_nondurable,textiles,apparel,paper_products,printing,petroleum_coal,chemicals,plastics_rubber,wholesale_trade,auto_dealers,food_bev_stores,general_merch,other_retail,air_transport,rail_transport,water_transport,truck_transport,transit_ground,pipeline_transport,other_transport_support,warehousing,publishing,motion_picture,broadcasting_telecom,data_processing,credit_intermediation,securities,insurance,funds_trusts,housing,other_real_estate,rental_leasing,legal_services,computer_systems_design,misc_professional,management_companies,admin_support,waste_management,education,ambulatory_health,hospitals,nursing_care,social_assistance,arts_sports,amusements,accommodation,food_services,other_services
2015-04-01,52.6,194.7,200,396.9,555,6392,377.8,395.1,397.8,1467.1,1128,1027.4,382.1,1593.8,378.2,588.6,1756.9,233.2,135.6,372.4,451.6,112.1,807.3,685.8,5778.7,1919.8,3121.3,3188.2,7292.8,453.5,209.8,66.7,1443.1,482.4,48.7,1292.1,809.6,764.9,393.1,1168.9,415.0999999999999,16,845,2528.5,55.5,1510.3,1510.3,543.2,1114.3,1894.7,16612,2281,8348.7,394.7,3451.1,6804.4,4866.1,3284.1,3496.6,597.1,1545,1914.9,10965.5,5614
2015-05-01,52.4,194.2,201.2,375,556.2,6427,378.8,397.1,395.4,1464.1,1125.8,1027.6,384.5,1602.8,378.5,591.4,1761.1,233.7,135.9,372.1,450,112.6,807.6,687.4,5784.9,1928.1,3125.4,3195.8,7307.999999999999,454.1,208.2,66.1,1452.2,484.8,49.8,1295.5,817.4,765.1,395,1168.9,418.0000000000001,16.1,845.5,2528.2,56.2,1510.1,1510.1,544,1115.8,1902.9,16708.3,2287.7,8406.7,396,3453.1,6831.9,4880.7,3284.6,3505.3,606.5,1571.8,1924.6,10999.8,5622
2015-06-01,52.1,193.9,198.7,372.7,555.4,6441,379.4,397.6,395.6,1462.4,1123.5,1027,385.4,1601.1,379.7,592.8,1765.7,233.1,136.1,370.5,448.4,112.9,807.6,687.8,5785.7,1932.2,3127.3,3198.2,7310.0999999999995,456.1,206.8,66.1,1460,484.5,49.9,1302.7,829.1,767.8,399.2,1160.1,420.9000000000003,16.1,849.7,2537.6,56.5,1513.8,1513.8,545.4,1127.2,1913,16867.8,2290.6,8425.7,397.7,3465.2,6859.9,4882.8,3287.2,3515.9,601.3,1559.5,1909.9,11037.7,5615
2015-07-01,52.6,194.5,198.1,361.4,556.3,6472,381.1,399.3,393.7,1459.1,1119.1,1028,384.9,1609.3,381.5,591.7,1771.9,232.7,136.3,372.8,448.6,114.3,808,690.5,5784.1,1940.3,3130.9,3194.7,7316.9000000000005,459.3,204.2,65.6,1461.5,488.8,50.2,1308.2,840.8,766,399.4,1165.1,421.4999999999999,16.2,849.6999999999999,2544.4,57.6,1519.4,1519.4,548.2,1126.5,1939.9,16870.6,2294.2,8433.3,397,3471,6868.4,4899,3293.2,3520.1,600.4,1564.1,1919.1,11084.5,5628
2015-08-01,53.1,193.5,196.3,350.7,558.3,6490,383.4,400.5,393.1,1454,1115.2,1028.6,385.1,1611.9,382.3,593.2,1770.3,232,136.3,373,449.2,113.7,806.7,690,5785.2,1943.9,3129.6,3195.1,7320.6,460.8,202.2,65,1460.5,489.8,50.3,1313.6999999999998,847.1,765,401.1,1163.1,421.79999999999995,16.3,853,2544.8,57.4,1521.9,1521.9,550.3,1119.6,1941.2,16911.2,2299.3,8448.5,396.6,3468.8,6886.1,4912.5,3296.6,3524.4,604.5,1564.4,1921.1,11110.8,5621
2015-09-01,52.3,192.5,194.3,341.1,556.9,6508,386.6,401.2,389,1449.9,1113.1,1026.4,384.5,1619.7,384.6,589.8,1778.3999999999999,232.10000000000002,136,373.9,448.8,114,806.3,691.8,5775.2,1947,3130.2,3196.4,7306.199999999999,464,199.9,65.3,1458,485.1,50.8,1320.8000000000002,854.5,768.3,406.8,1164.9,424,16.4,854.6,2548.5,57.5,1523.5,1523.5,551.7,1114.8,1926.2,16876,2298.4,8453.4,398.9,3473.2,6893.1,4926.9,3302.1,3544.6,609.5,1583.2,1929.4,11156.6,5621
2015-10-01,52.3,189.9,193.4,334.5,556.1,6547,388,403.1,389,1445.7,1108.2,1025.7,384.3,1620.6,386.1,591.2,1786.3,232.6,135.6,373.6,450.6,113.9,805.9,693.2,5776.3,1953.1,3126.2,3196.8,7343.2,465.2,197.9,65.2,1452.9,485.4,50.7,1316.9,864.6,767,406.1,1169.4,423.5,16.4,858.6,2554.9,57.5,1527.7,1527.7,549.8,1122.8,1954.3,17042.9,2305.6,8491.4,399.4,3490.3,6917.7,4940.7,3300.5,3562.9,609.0999999999999,1573.5,1932.1,11201.1,5630
2015-11-01,51.4,188.7,190.8,324,556.6,6598,390.1,404.3,388,1442.9,1105.3,1018.2,382.3,1617.5,386.8,592.7,1792.1999999999998,232,135.3,373.9,452,114,807.2,694.7,5778.6,1960.5,3121.6,3200.2,7343.2,466.3,195.8,64.7,1455.1,484.8,50.6,1325.8,871.6,767,394,1163.1999999999998,426.79999999999995,16.5,862.9,2559.6,57,1529.3,1529.3,552.1,1123.4,1961.3,17055.3,2311.5,8498.2,400.2,3500.6,6931.8,4949,3305,3573.6,608.7,1589.9,1937.5,11237.4,5638
2015-12-01,51.8,187.7,189.1,317.7,556,6630,391.5,404,384.9,1439.1,1100.2,1019.8,383.9,1617.5,386.5,593.4,1801.7,231.5,135.4,373.5,452.1,113.8,808.4,695.7,5775.9,1967.8,3116.5,3199.6,7346.9,468,192,64.4,1455.7,487,51,1345.8000000000002,882.1,767.1,405.3,1161.5,427.0999999999999,16.5,865,2559.6,56.8,1534,1534,551.4,1126.6,1954.1,17047.300000000003,2311.1,8558.8,400.2,3522.3,6952.2,4954.9,3300.1,3588.4,608.7,1586.2,1939.4,11271.3,5653
2016-01-01,51.7,187.3,187.2,305.3,555.9,6631,390.3,404.4,384,1444,1096.4,1025.5,385.3,1620.6,388.5,594,1809.5,232.8,134.2,373.5,451.9,112.5,810.2,696.5,5779.7,1974.5,3119.4,3205,7365.9,469.5,187.8,64.7,1456.3,485.5,51.1,1308.7,890.9,770.6,407.1,1159.3,425.0000000000001,16.6,863.5,2563.2,57.4,1536.8,1536.8,555.4,1111,1951.5,16619.5,2313.9,8522.2,399,3509.9,6967.3,4974.8,3302.9,3593.1,607.4,1584.5,1943.1,11318.6,5647
2016-02-01,52.4,185.1,185.5,287.2,557.1,6640,390.1,404.6,382,1434.7,1092.4,1025.5,384.5,1623.5,390.4,592.1,1808.9,232.2,133.4,372.9,450.2,111.7,810,697.3,5775.4,1975.5,3139.4,3221.7,7378.500000000001,470.4,184.6,64.8,1454,484.9,50.2,1324,897.4,771.8,416.3,1159,427.89999999999986,16.6,863.4000000000001,2566.2,57.3,1537.7,1537.7,554.2,1112.5,1956.6,16682.9,2318.1,8524.8,398.1,3520.7,6987,4980.2,3303.7,3609.3,610.5,1595.2,1950.7,11337.1,5666
2016-03-01,52.1,182.3,183.4,272.9,555.4,6678,390.1,404.8,379.9,1428.3,1087.5,1023.6,384.1,1620.9,389.3,589.7,1809,231.3,132.6,371.3,449.6,111.9,810.4,699.1,5779.9,1980.1,3142,3240.7,7406.499999999999,471.5,183.3,65.7,1449.8,489.8,49.9,1333.6,905.3,771.5,425.7,1158.9,428.9000000000001,16.7,865.8000000000001,2569.9,57.3,1541.3,1541.3,551.3,1115.6,1950.6,16781.800000000003,2319.9,8537.5,400.1,3535.4,7007.1,4980.6,3308.9,3615.3,615.5,1608.7,1946.7,11364.1,5673
2016-04-01,51.1,178.5,181.3,266.8,555.6,6702,390.5,405,378.4,1427.1,1083.9,1023,383.9,1632.7,389,589.2,1815.2,230.89999999999998,131.9,371.3,449.9,112.2,810.2,700.4,5784.3,1980.4,3147.1,3234.8,7404.9000000000005,473.8,182.3,65.9,1447.7,491.9,50.1,1338.6999999999998,914.4,772,424.6,1161.5,430.9,16.8,868.2,2575.7,57.5,1542.6,1542.6,558.1,1115.2,1974,17002.8,2323.8,8544.2,403.8,3551.7,7024.6,5000.7,3308.7,3617,619.7,1614.1,1948.6,11379.8,5678
2016-05-01,51.1,174.7,179.3,261.5,554.4,6689,391.5,406.1,376.7,1422.9,1071.8,1023.4,382.4,1626.4,387.4,589.6,1814.3999999999999,230.89999999999998,131.1,371.5,449.3,112.1,811.6,704.5,5781.9,1981.3,3150.6,3236.9,7404.1,477.2,182.2,66.1,1446.7,492.8,50,1343.1,921.8,772.8,414.8,1130.7,432.6999999999997,16.8,869.6999999999999,2581.1,57.7,1549.3,1549.3,559,1118.3,1983.3,17026.4,2322.9,8536.5,401,3566.1,7052.3,5007,3312.8,3625.6,611,1619.4,1948,11404.4,5670
2016-06-01,51.7,169.9,178.4,257.2,556,6701,393.2,406.6,374.1,1419,1072.3,1021.4,382.8,1626.1,389.3,590.1,1835.9,230.7,130.9,371.7,448.4,112.2,811.5,704.5,5777.1,1982.8,3157.1,3237.7,7412.4000000000005,478.3,181.9,66.5,1442.7,487.6,49.4,1350.2,927.5,773.2,430.9,1161,435.9,16.8,867.8,2590.1,57.7,1552.8,1552.8,563.8,1131.1,1991.3,17191.600000000002,2326.5,8561.5,402.8,3569.3,7070.3,5013.1,3319.8,3642.9,627.4,1624.9,1956.7,11430.1,5682
2016-07-01,51.1,166.8,177.2,257.2,556.7,6735,393.3,406.5,372.8,1416.6,1072,1016.9,381.8,1647.4,389.6,591,1846.5,229.6,129.6,371,447,112.2,812.5,705.5,5781.5,1984.5,3158.2,3236.2,7426.3,479.4,183.1,66.5,1441.8,495,49.5,1358,935.9,774.8,426.5,1160.6,437.1,16.8,870.8,2596,57.5,1559.1,1559.1,567.4,1134.2,2010.8,17182,2336.1,8577.4,404.1,3568.8,7091.4,5023.4,3328.4,3657.1,640.7,1630,1966.5,11442.2,5690
2016-08-01,50.7,164.4,177.7,254.3,556.7,6736,393,404.3,371,1414.8,1070.9,1016.8,380.1,1634.2,391.9,590.1,1847.4,229.3,129.5,370.4,445.6,112.8,813.4,703.7,5784.1,1988.7,3161.7,3236.9,7434.999999999998,481.1,183.5,66.6,1445,503.4,49.5,1364.8,941.9,777.3,428.1,1157.2,440.4000000000001,16.8,874.7,2603,58,1564.3,1564.3,561.7,1127.8,2014,17213.2,2340.8,8571.6,405.6,3569.5,7113.3,5027.7,3321.7,3682.5,638,1637.4,1969.6,11479.8,5702
2016-09-01,50.4,160.8,178.6,255.3,556.7,6768,393.3,407.5,370.9,1412.7,1069.9,1014.2,381.6,1631.3,390.4,590.6,1848.7,230.10000000000002,130.4,369,445.3,113.1,812.9,705.1,5794.5,1993.6,3167.1,3237.1,7431.5999999999985,481,183.6,65.3,1445.2,486,49.5,1370.9,949.3,775.8,433.2,1164.4,443.60000000000025,16.8,873.9,2605.5,58,1570.5,1570.5,558.3,1121.8,2004.2,17237,2349.2,8608.3,406.2,3589.2,7136.1,5034.2,3326.4,3693.2,628.8,1639.1,1973.4,11544.1,5714
2016-10-01,50.8,158.6,179.1,255.8,556.8,6799,393.9,408.1,370.6,1413.7,1067.5,1011.7,380.9,1632.3,390.8,592,1850.4,229.60000000000002,129,368.6,444.6,112.7,813.3,705.4,5799.7,1996.9,3162.1,3247.2,7424.5999999999995,481.5,183.7,65,1450.6,487.3,49.3,1373.6,956.4,775,437.1,1156.8,445.1,16.8,871.6999999999999,2612.4,58.2,1570.9,1570.9,555,1129.8,2026.6,17349.600000000002,2350.6,8611.8,407.5,3607.1,7154.4,5038.1,3327,3700.1,628.8,1643.2,1967.7,11539.8,5720
2016-11-01,50.1,157,181,258.8,557.1,6823,395,408.1,367.8,1411.6,1065.6,1010.5,381.6,1632.1,391.7,590.8,1854.8,229.8,128.8,368.2,443.9,113.1,813.5,703.9,5801.1,2001.3,3160.5,3238.3,7385.7,482.3,184,64.8,1452.5,490.4,49.1,1377.2,964.5,774.4,438.6,1156.3,442.70000000000005,16.8,869.8000000000001,2617.2,58.4,1577.3,1577.3,554.1,1130.1,2031.4,17369.5,2355,8635.2,409.6,3610.8,7167.6,5047,3328.6,3711.1,628.0999999999999,1665,1978.4,11554.8,5729
2016-12-01,50.1,152.8,181.7,261.9,557.6,6818,396.9,408.6,368.2,1413.7,1065.3,1009.3,382.2,1633.2,393.6,591.6,1858.9,229.89999999999998,127.9,367.9,444.3,113.4,812.6,705.7,5797.1,2004.4,3156.3,3230.8,7427.100000000001,484.2,183.7,64.8,1451.5,488,49.3,1400.1999999999998,975.2,775.7,429.6,1160.9,450.8000000000002,17.1,871.6,2626.8,58.5,1579.6,1579.6,555.9,1136.6,2023.8,17308.600000000002,2364.5,8641.9,411.5,3617.7,7191.6,5053,3338.1,3727.2,634.7,1649.6,1982.9,11577.3,5711
2017-01-01,49.6,149.1,183.5,265.2,556.7,6840,399.4,409,368.1,1413.9,1066.7,1005.5,382.6,1637.5,396.5,591.2,1861.7,229.39999999999998,125.6,368.5,443.7,113.5,813.7,708,5802.5,2009.4,3157.8,3234.3,7471.100000000001,485.7,182.9,64.7,1445.1,491.7,49.3,1383.5,979,775.8,438.9,1153.3,453.0000000000001,17.1,873.7,2638,58.4,1584.5,1584.5,557.3,1125.5,2028.9,16868.6,2370.3,8659.5,411.5,3610.6,7202.3,5050,3338,3739.9,640.5,1646.9,1986.1,11600.3,5729
2017-02-01,50.1,147.9,183.3,274.5,556,6881,397,409.7,367.5,1416.7,1071.5,1005.3,383.6,1629,394.4,592.3,1877.4,229,124.6,368.5,443.3,112.3,816.8,711,5804.9,2012.1,3156.3,3216.8,7466.2,485.8,183.7,64.6,1448.8,494.1,49.2,1389.6000000000001,983.1,775.9,433.7,1153.6,451.8000000000002,17.2,873.4,2642.3,57.9,1587.5,1587.5,556.7,1125.4,2036.6,16958,2375.6,8660.1,412,3646.6,7222,5054.8,3342.1,3752.3,642,1652.9,1991.8,11630,5741
2017-03-01,49.4,144.2,183.9,282,555.8,6902,396.7,410.2,367.7,1417.9,1070.4,1005.9,384.5,1632.5,394.2,593.4,1877.3000000000002,229,122.8,368.8,443.3,114.4,819.4,712.5,5807.6,2010.2,3157,3183,7471.9,488.8,184.5,64.7,1452,495,49.5,1391,987.4,775.3,432.4,1151.5,453.79999999999995,17.2,873.9,2645.3,58.2,1586.5,1586.5,558.9,1126.8,2019.2,17072,2379.5,8683.1,411.6,3656.8,7224.8,5060.1,3342.3,3763.4,636.1,1651.2,1997.5,11656.4,5748
2017-04-01,50,145,185.9,287.8,555.3,6916,397.3,409.5,369.3,1416.1,1071.8,1005.9,383.9,1633.6,395.3,593.1,1882.3999999999999,228.3,121.2,369.2,441.9,114.7,821.1,712.4,5809.9,2010.6,3147.8,3194.5,7451.0999999999985,489.1,183.7,65,1456.9,490,49.1,1398.8000000000002,998.9,773.9,432.8,1140,457.29999999999984,17.2,876.2,2655.1,57.5,1592.8,1592.8,557.3,1130.3,2033.3,17279.4,2382.7,8680.4,411.4,3661.2,7250.7,5059.4,3346.5,3786.7,650.8,1664.1,2005.9,11685.2,5753
2017-05-01,49.9,144.2,185,295,554.4,6931,396.8,409.1,371.3,1420.3,1074.1,1004.1,383.9,1638.4,394.9,591.8,1887,228.3,120.4,367.4,440.1,114.3,821.8,712.9,5805.6,2009.5,3147.6,3182.1,7446.5,490.1,183.5,65.3,1455.7,501.3,48.4,1408.9,1008.4,774.7,429,1138.2,459.0999999999998,17.2,876.6999999999999,2658.5,57.7,1596.2,1596.2,558.9,1134.6,2037.9,17382.5,2388,8722.4,412.8,3669.3,7260.7,5063.4,3349.1,3797.3,662.3,1670.7,2007,11706,5765
2017-06-01,49.8,143.5,185,299,555.2,6962,396.4,408.6,372.1,1420.4,1076.1,1004.4,385.5,1639.8,396.1,593.6,1890.1999999999998,227.8,119.6,365.1,441.1,115,823.4,714.5,5810.5,2008.6,3148.1,3187.8,7433.499999999999,490.2,182.7,64.9,1457.2,498.1,48.4,1414.5,1020.8,774.7,429.6,1144.6,462.0999999999999,17.2,881.3,2657.6,58.2,1604.5,1604.5,559.3,1149.8,2042.1,17541.100000000002,2392.7,8732.6,413.1,3643.9,7284.9,5070.8,3349.6,3815.8,675.9,1678.6,2007.3,11725.1,5769
2017-07-01,49.4,142.8,186,301.8,554.8,6968,397.1,409.4,372.7,1423.8,1079.1,1002.8,386.5,1625.7,394.3,593.9,1894.1,227.8,118.7,365.5,441.2,115.2,825.4,717.3,5815,2012.2,3144.4,3190.7,7421.999999999999,490.7,181.4,64.8,1458.5,495.2,48.2,1418.3,1029.2,776.2,429.1,1138.6,465.10000000000014,17.2,885.4,2663.7,58.5,1604,1604,560.9,1146.7,2062.1,17537.2,2399.1,8752.7,413,3662.6,7318.3,5075.8,3351.1,3823.9,671.3,1682.8,2005.5,11762.6,5775
2017-08-01,49.1,142,186.6,305.6,555.1,7002,397.8,410.6,373.3,1424.6,1084.1,1004.7,387.7,1648.8,395.1,593.9,1900.3999999999999,229.5,117.2,364.7,440.8,115.5,824.8,720.9,5816.2,2011.1,3144.8,3191.8,7415.099999999998,492.9,181.1,65.1,1459,488.7,48.6,1423.7,1039.7,775.6,432,1137.9,467.5000000000001,17.2,884.1,2665.5,58.6,1608.8,1608.8,561,1139.2,2067.3,17593.5,2403.9,8763.5,415.1,3679.6,7326.4,5079.1,3356.4,3827.1,670.8,1694.6,2003.9,11780.3,5777
2017-09-01,49.2,143.6,187.4,304.8,555.5,7013,396.3,408.6,373,1430.2,1083.9,1007.8,388,1653.6,394.5,595.6,1900.7,229.7,115,364.6,437.1,115.4,827.1,721.8,5814.2,2009.7,3140.4,3189.9,7415.6,493.9,180.6,65.4,1462.3,498.7,48.4,1431,1049.5,775.8,428.8,1143.9,467.5,17.2,883.3,2675.9,59,1612.2,1612.2,560.8,1134.2,2052.2,17559.6,2408.6,8748.8,417.1,3691.6,7352.2,5082.7,3346.4,3822.1,668,1682.9,2004.6,11784.9,5780
2017-10-01,48.7,142.2,187.1,308.4,555.4,7031,397.9,408.6,373.6,1433.2,1084.7,1010.2,389.6,1652.9,395.1,596.4,1897.7,228.6,115.7,364.1,437.8,116,831.2,723.6,5823,2017.3,3136.5,3183.1,7411.6,496.4,180,64.9,1463.5,496.8,48.5,1434.8,1062.4,778.4,430.1,1133.8,468.70000000000005,17.3,882.8000000000001,2670.6,58.9,1619.1,1619.1,561.4,1141.3,2077.2,17706.5,2412.4,8769.1,419.8,3689.6,7364.8,5086.2,3344.8,3827.5,665.5,1690.9,2006.5,11769.6,5793
2017-11-01,49.3,141.6,188.8,311.7,555,7068,396.5,410.1,373.1,1437.3,1090.5,1011.6,389.8,1660,394,599.1,1897.5,228.3,115.3,364.6,436.3,115.5,827.8,725,5822,2019.2,3146.3,3187.7,7428.3,498.1,179.4,65,1462.9,493.8,49.1,1432.1,1077.3,780.2,429.9,1134.2,470.69999999999993,17.3,882.5,2668.2,59.5,1629.6,1629.6,563.9,1141,2082.5,17744.5,2418.4,8766.8,421.3,3698.2,7378.5,5082.4,3351.6,3843.3,661.4,1690.7,2013.7,11794.4,5803
2017-12-01,49.6,139.6,188.2,316.5,555.2,7091,398.3,411.7,375.6,1441.3,1095.1,1014.3,389.9,1666.1,394,599.2,1901.1999999999998,228.4,115.3,362.3,435.4,114.3,833.1,725.1,5825.8,2018.2,3146.8,3160.7,7415.000000000001,496.6,179.3,65.2,1466.2,494,48.8,1443.6,1088.2,780,427.3,1137.6,473.0999999999997,17.4,883.3,2671.1,60,1630.6,1630.6,565.3,1146.6,2075.6,17646.800000000003,2424.5,8778.4,423.4,3700,7388,5095,3351.3,3848.3,665.9,1687.5,2013.5,11816.4,5805
2018-01-01,50.1,141,188.1,319.2,553.7,7093,400,411.9,375.1,1446.4,1099.2,1012.3,391.6,1672.7,394.4,601.3,1904.3,229.5,115.4,363.6,434,114.3,833.3,727.9,5820.8,2019.5,3142.4,3130.4,7412.800000000001,496.5,179,65,1470.6,493.3,48.2,1444.3,1093.4,780.7,431.9,1129.9,474.4999999999998,17.4,886,2673.9,60.7,1636.8,1636.8,561.9,1131.2,2079.5,17208.3,2430.1,8800.5,426.1,3705.9,7398.2,5099.9,3356.7,3877.1,666.9,1697.4,2016.6,11827.9,5809
2018-02-01,50,140.5,189.1,327.5,556.1,7184,402.8,413.3,377,1449.5,1102.4,1012.5,393.2,1678.3,394,603.5,1907.1999999999998,229.1,114.5,364.2,435.8,116.4,829.4,727.1,5823.3,2020.2,3142.1,3158.7,7431.999999999999,497,179.4,64,1477.2,495.6,49.2,1445.6000000000001,1106.3,782.2,427.7,1131.3,477.8000000000002,17.4,889.6999999999999,2680.5,61.2,1640.5,1640.5,566.4,1132.1,2088.8,17332.100000000002,2433.7,8809.6,427.8,3708.7,7421,5109.4,3356.7,3898.1,667.4,1696.6,2019.7,11846.8,5814
2018-03-01,49.7,142.4,189.1,333.1,555.7,7194,405.4,414.6,375.9,1454.3,1105.8,1014.8,393.8,1687.6,395,605.4,1909.6999999999998,229.5,115.6,364,433.9,114.2,828.3,727.5,5838.6,2019.7,3137.5,3159,7454.9,497.1,179.4,64,1486.5,494.9,49.2,1465.5,1116.5,783.8,432.6,1128.6,481.0000000000002,17.5,890.3,2683.3,61.5,1653,1653,563.6,1134.4,2077.6,17446,2441.7,8829.1,430.9,3707.6,7434.6,5113.4,3353.3,3914.4,668.8,1701.8,2023.3,11845.1,5816
2018-04-01,50.4,142.7,189.2,339.4,557.3,7212,404.6,415.3,377.4,1458.9,1111.3,1015.6,395.8,1692.3,392.7,606.4,1908.3000000000002,228.2,116.6,364.9,432.5,114.5,831.3,729.1,5816.3,2017.6,3138.2,3167.1,7447.699999999999,498,180.4,64.7,1484,493.8,49,1478,1125.3,784.5,442.9,1128.2,482.4,17.6,890.4,2690.9,61.9,1650,1650,563.6,1135.5,2095.1,17676.4,2452.7,8839.1,433.6,3706.3,7446.3,5119,3353.3,3920.6,671.5,1686.8,2023.5,11844.1,5824
2018-05-01,50.4,143.3,191,341.1,555.2,7274,406.7,414.3,378.2,1464.2,1115.6,1017.3,398.7,1688.9,393.5,607.7,1919.3,227.60000000000002,115.5,365.2,432.6,115.1,832.6,729.6,5819.2,2019.4,3141.1,3175.8,7449.8,496.9,181.6,65.1,1488.3,495.2,49.2,1491.7,1136.2,786.7,447,1123.2,484.1,17.6,890.5,2704.2,61.8,1655.6,1655.6,564.7,1138.2,2105.8,17763,2464.1,8853.8,436,3707.8,7464.8,5121.2,3357.4,3931.7,672.2,1701.9,2029.5,11857,5835
2018-06-01,48.8,144,191.9,345.5,554.2,7292,407.6,415.7,380.6,1472.2,1118.1,1019.6,398.5,1700.3,392.6,605.7,1925.9,227.4,114,365.5,432.3,115.4,833.9,730.2,5822.8,2022.3,3127.8,3152.9,7436.800000000001,496.5,181.7,65.5,1491.6,501.7,49.7,1500.3,1138.5,787.8,438.7,1124.4,487.10000000000014,17.7,889.5,2711.4,61.7,1660.6,1660.6,564.8,1154.8,2109.7,17921.5,2471.8,8876.1,436.8,3723.1,7471.2,5127.3,3353.7,3939.5,672.9,1720.3,2034.7,11882.3,5844
2018-07-01,49.6,143.7,192.3,344.6,550.8,7318,407.3,415.8,380.3,1474,1121.7,1021.1,400.6,1705.6,393.4,608.2,1928.5,227.4,113.7,365.5,432.2,116.1,833.6,731.3,5837.4,2026.5,3132.2,3165.4,7399.1,497.1,181.9,65,1492.1,493.2,49.9,1512.3,1141.9,790.2,440.7,1122,488.10000000000025,17.8,888.6999999999999,2715,62.2,1665.6,1665.6,566.8,1153.5,2135.8,17889.7,2472,8873.2,438.3,3727,7479.8,5130.6,3351.1,3954.7,671.5,1721.8,2041.5,11894,5829
2018-08-01,49.1,142.8,193.2,351.5,551.4,7347,407.7,416.3,381,1479.3,1120.9,1020.6,401.8,1707.4,391.7,609.4,1928.6999999999998,227.8,112.9,366.2,431.7,116,837.4,731.4,5857.6,2025.1,3131.7,3191.9,7376.4,497.2,182.4,65,1502.9,493.1,50,1528.3999999999999,1149.1,793.3,443.3,1117.6,485.7999999999997,17.8,891.9,2721.4,62.5,1668.2,1668.2,569,1143,2135.3,17964.7,2476.7,8882.8,437.4,3739,7497.4,5136.6,3354,3974.3,670.7,1730.9,2045.2,11896.6,5829
2018-09-01,48.9,141.4,192.6,355.4,551.4,7375,408.6,417.9,382,1482.1,1124.9,1020.9,403.8,1713.4,391.7,609.4,1930.5,227.5,112.1,367,431.8,115.8,837.5,732.5,5852.8,2025.2,3126.2,3163.9,7369.199999999999,496.9,183,65,1509.5,491.6,50.3,1535.1999999999998,1157.1,794.9,439.6,1114.8,488.69999999999993,17.8,892.1999999999999,2727.9,62.2,1675.2,1675.2,571.5,1138.3,2117.8,17952.9,2481.9,8894.8,440.6,3718.8,7502.2,5139.5,3356.1,3992.7,674.5,1713.5,2049.7,11887.7,5838
2018-10-01,49,141.1,193.9,356.5,552.2,7389,408.2,418.8,383.6,1482.7,1126.1,1023.2,404.4,1723,391.9,613.5,1932.1,225.8,112.3,366.5,430.9,115.5,839.5,733.4,5858.7,2029.4,3126.1,3153.9,7332.1,495.5,183.8,65.4,1511.1,492,50.6,1551.6,1166.9,799,447.2,1112.1,491.70000000000016,17.8,891.9,2737.7,62.6,1677.7,1677.7,573.2,1147.9,2151.7,18099.399999999998,2488.7,8890,441.8,3716.8,7518.4,5150,3360.1,4010.7,702.1,1707.7,2043.1,11903.5,5841
2018-11-01,47.8,141.6,192.7,352.3,552,7386,408.3,419,385.4,1481.1,1128,1024.6,405.6,1727,391,612.9,1932.3,226.2,111.9,366.4,430.2,114.1,842.4,734.4,5864.4,2022.7,3127.6,3168.4,7366.799999999999,496,184.1,65.1,1515.1,494.2,50.2,1564.8000000000002,1166.6,802.6,441,1113.5,492.9000000000001,17.8,897.7,2747.4,62.9,1676.7,1676.7,571.9,1145.7,2163.8,18123.5,2491.8,8872.9,442.2,3703.1,7531.5,5153.5,3357.2,4022.9,684.8,1708.7,2045,11922.6,5839
2018-12-01,49,141.1,193.5,358.9,551.2,7396,404.9,420.8,387,1489.3,1129.1,1028.1,405.8,1729.7,390.5,614.4,1935.4,226.3,111.8,366,428.9,115.3,842.4,734.7,5871.4,2025.4,3136.7,3125.5,7347.700000000001,498.2,183.4,65.6,1520.7,496,50.4,1539.3000000000002,1168,803.3,446.5,1108.6,492.6,17.9,897.5,2754.2,62,1685.9,1685.9,571.3,1149.5,2155.5,18017,2495.9,8871.2,443.8,3719.3,7565,5157.2,3364.9,4045.5,684.9,1709,2049.5,11968.1,5846
2019-01-01,49.6,141.9,193.5,360.2,551.3,7425,406.4,423.8,388.7,1493.4,1131.1,1031.9,405.8,1737.7,390.6,615.8,1939.9,224.4,113.1,365.1,428.6,115.7,844,734.4,5877,2025.9,3133.3,3118.3,7339.9000000000005,499,182.5,65.7,1526,494.4,50.8,1595.7,1173.5,805.2,439,1105.8,492,17.9,894.3,2759.8,61.7,1691.4,1691.4,576.9,1137.5,2150.2,17517.3,2499.8,8851.2,445.4,3737,7586.5,5164.4,3361.5,4052.3,682,1737.9,2065.2,12002.9,5854
2019-02-01,48.1,143.2,193.5,358.1,549.9,7395,407.2,418.3,389.1,1491.4,1132.1,1033.6,404.8,1738,390.7,614.8,1937.2,223.9,111,365.4,427.7,115.4,847,733.9,5882.6,2026.1,3134.5,3101.6,7324.5,501.2,181.6,66,1530.3,496.7,50.6,1566.9,1178.6,807.4,437.2,1101.6,496.80000000000007,17.9,896.8000000000001,2766.6,61.8,1696.4,1696.4,576.6,1137.5,2156.3,17643.2,2506.6,8848.5,447.6,3722.2,7606.9,5165.3,3363.6,4064.9,685.6,1734.9,2074.1,11999.4,5856
